"","sample4","sample5","sample6","sample7","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g1871",571.127842099016,374.48431300676,557.767716995704,401.948154102566,657.686779491542,435.646583128588,643.711461806652,361.742825794881,544.546998997348,325.326170150255,588.65582848687,371.976878275822
"g1156",2081.94385789789,5061.28969114938,1279.52332082348,3932.9753078601,2384.43199205621,3410.21473505258,1357.28308225899,6008.80672418568,1734.81917396624,7032.90952380616,1501.14432545674,3747.69198005506
"g13057",12.1915631318345,74.1300005269354,15.6676324998793,66.4088254604239,25.3933119494804,88.3167689817751,6.98601586456832,379.829967084625,17.8154265104071,127.058718814048,17.2710756524265,119.670845557905
"g3043",272.903451643372,1118.34052519084,111.762445165806,604.66983182386,379.630013644732,783.718554997937,194.610441941546,1678.22832395554,246.726850162996,1149.11346795562,125.215298480092,717.027816301115
"g13788",6.56468784021858,435.833278960086,8.35607066660231,15.7284060301004,5.07866238989608,72.7314568085207,6.98601586456832,1474.10201511414,10.0842036851361,488.687380054031,18.7103319567954,556.469431844259
"g8242",63.7712533049805,218.555691208723,80.4271801660473,158.15786063601,63.483279873701,127.651128276179,91.8162085057551,205.41824750495,85.7157313236566,234.569942425935,79.1590967402881,164.547412642119
"g3892",2702.77576507285,9477.13713633148,4048.51623796882,6633.01834302734,3438.25443795965,5267.09335683746,1993.01052593471,8294.24622001119,3522.41234721803,9642.50013329468,2396.36174677418,6970.82675374797
"g3958",7.50250038882123,154.650518340676,4.17803533330116,63.7874244554071,33.0113055343245,93.5118730395266,4.99001133183451,224.797327458247,18.8238468789207,181.51245544864,2.87851260873775,91.7476482610606
"g4981",122.853443866948,959.855696478077,58.4924946662162,358.258137352287,154.89920289183,249.364994772071,40.918092921043,664.056473066317,122.691144835822,707.898576249696,46.056201739804,416.853445360036
"g9792",268.214388900359,4240.74727152365,111.762445165806,1932.84634103234,644.990123516802,2754.14730833082,144.710328623201,5597.97022917578,478.663534921126,4237.6177098971,118.019016958248,2183.99293143177
"g3740",383.565332378485,865.276040633366,359.311038663899,595.058028138798,452.000952700751,616.733067427354,323.352734302877,904.357064487202,404.712707896794,956.431015248604,303.683080221833,667.164963985321
"g5675",586.132842876659,1097.89086987306,557.767716995704,752.342088439802,601.821493202685,797.077394003584,542.913232903595,994.792770935922,554.631202682484,962.016013877792,613.123185661141,926.451796027449
"g5301",14.0671882290398,135.478966480261,8.35607066660231,96.9918371856191,27.9326431444284,52.6931983000507,7.98401813093522,249.344162065757,21.8491079844615,156.37996161729,14.3925630436888,48.8655952694779
"g1423",5870.70655425261,3972.34554547785,7244.7132679442,3723.26322745876,5511.61835863472,4138.27146086032,6757.4733455703,3245.3499228455,5703.28946419013,2983.78551764418,5391.45411616581,2875.09206452867
"g5480",41.2637521385168,214.72138083664,36.5578091663851,83.8848321605354,43.1686303141167,299.831719904514,39.9200906546761,1014.17185088922,59.4968017423028,554.311113947001,43.1776891310663,617.302111669527
"g869",631.147845209586,1727.99587435201,505.54227532944,1022.34639195653,542.147210121406,1038.27865382776,491.017115052516,2618.75967102223,549.589100839916,1831.87955037397,644.786824357256,1179.75508579168
"g5108",1213.52943789183,6827.62866922222,606.859632161993,1913.62273366221,928.125551753508,1899.92376969197,978.042221039565,4019.22118231383,1168.0869268616,5794.43607778351,988.769081101417,3388.67944338135
"g6897",88291.3002007455,58842.605073441,117465.463395762,38709.3548407471,94178.7153582329,51940.6503693993,110446.914814292,45654.528492641,105650.857448679,39222.0491231365,126879.078767943,73497.84431348
"g2759",343.239392788571,757.915350215046,194.278642998504,541.756207703458,402.483994399264,576.656550410414,313.372711639208,872.058597898373,350.594148119898,776.314809457261,293.608286091251,644.228051920056
"g26067",15.9428133262451,61.3489659533258,6.26705299995173,13.1070050250837,8.88765918231814,64.5677218606255,9.98002266366903,266.139364691948,14.4540252820284,159.172460931884,5.7570252174755,278.234715922129
"g15701",27.196563909477,63.9051728680477,17.7566501665299,59.4184227803793,29.2023087419025,134.330547779002,32.9340747901078,91.7276451122733,34.6224326523005,86.5674787524284,25.9066134786398,84.7668489368494
"g7529",15.0050007776425,33.2306898913848,12.5341059999035,402.821954437571,7.61799358484412,146.947229062113,2.99400679910071,67.1808105047635,5.71438208824378,199.663700993504,2.87851260873775,1749.18885923805
"g8125",95.6568799574707,316.969657425517,98.1838303325772,212.333481406355,95.2249198105515,138.041336391682,84.8301926411867,294.562015290117,120.002023853119,213.626197566476,106.504966523297,274.245687736866
"g9996",26.2587513608743,213.443277379279,7.31156183327702,35.8258137352287,8.88765918231814,126.908970553643,8.98202039730213,534.862606711002,25.8827894585159,280.646181116744,7.19628152184438,153.577585132645
"g6169",222.261574018829,400.046382153979,207.857257831732,362.627139027315,226.000476350375,284.246407731259,209.58047593705,461.222102888473,223.533181687183,368.609909526469,181.346294350478,327.100311191607
"g1172",23.4453137150664,291.407588278298,19.8456678331805,171.264865661093,69.8316078610711,80.8951917564158,22.9540521264388,445.718838925835,49.4125980571668,270.872433515663,7.19628152184438,185.489810614753
"g13743",128.480319158564,14555.0421724266,13.5786148332288,3296.84866397604,83.7979294332853,1585.24889533674,12.9740294627697,11599.0253213801,478.327394798288,8191.79673936286,34.542151304853,1772.12577130331
"g7216",2519.90231809533,44201.9299693713,737.423236327654,22090.546269276,5719.84351662046,14512.1521064675,654.689486736688,64112.4561788248,4946.63804768208,51541.15984947,788.712454794144,29832.9445405394
"g32",3129.48047468706,6232.03245809202,3054.14382864314,5337.17244621407,3764.55849651047,4485.60127500713,2807.3803752901,5990.71958289593,3754.01289185332,6678.26211085266,2764.81136069261,4670.15474789725
"g8422",33.7612517496955,166.153449456924,47.002897499638,54.1756207703458,27.9326431444284,2300.68893986137,39.9200906546761,1683.39607860975,33.2778721609491,441.214891705925,28.7851260873775,425.828758776879
"g13531",302.913453198657,1762.50466770076,103.406374499204,578.455821773692,176.483518048889,382.211227106001,133.732303693165,2700.15180682607,206.72617554529,2013.39200582261,89.2338908708703,1154.82365963378
"g10913",22.5075011664637,1117.06242173347,34.4687914997345,108.351241540692,62.213614276227,69.020668195841,17.9640407946043,1448.26324184308,30.2526110554082,1013.67725119779,34.542151304853,320.119511867396
"g643",3520.54830745436,5352.69727942768,2905.82357431095,4873.18446832611,3765.82816210794,4308.22557932105,2717.56017131708,4802.13601242704,3603.42211682196,5367.18368265056,3059.85890308823,5102.96430599834
"g4815",920.931922727806,1647.47535653827,822.028451827002,1578.08340502007,902.732239804028,1129.56405369968,845.307919612767,1693.73158791817,1073.29541222132,1752.29331990803,787.273198489775,1320.36832932222
"g25125",37.5125019441062,182.768794402617,17.7566501665299,111.846442880714,19.0449839621103,33.3970975141166,20.958047593705,174.411719579675,44.3704962145987,222.00369551026,18.7103319567954,159.56112741054
"g868",3504.60549412812,8068.66712631971,2538.15646498045,5264.6470184086,3605.85029682622,5056.32056363726,3506.9799640133,11993.0666137638,3408.79698569883,9155.20900289795,3546.32753396491,6962.84869737745
"g329",302.913453198657,483.123106882441,284.106402664479,460.492776547939,224.730810752901,431.935794515908,287.424652713668,839.760131309544,258.155614339484,686.954831390238,296.486798699988,513.587378852676
"g11760",116.288756026729,1674.31552914285,21.9346854998311,139.808053600892,104.11257899287,529.158456168115,14.9700339955035,2605.84028438669,42.3536554775715,1116.99972583779,20.1495882611643,521.565435223203
"g6663",96.5946925060734,1435.31018261635,29.2462473331081,853.702927300449,179.022849243837,515.799617162468,26.9460611919064,1315.1935594971,197.314252105829,1278.96468608426,31.6636386961153,727.000386764273
"g9809",986.578801129992,6979.72298064817,942.146967659411,4227.44602075698,2830.08461676959,6009.99323709592,1544.90750833597,3076.10595792004,1726.75181101813,6319.42594892727,2250.99686003292,6161.05403213948
"g11032",95.6568799574707,125.254138821374,89.8277596659749,146.798456280937,83.7979294332853,154.368806287472,97.8042221039565,167.952026261909,81.3459097267643,145.209964358912,96.4301723927147,191.473352892648
"g31646",61.8956282077752,39.6212071781896,68.9375829994691,27.9616107201785,73.6406046534931,40.07651701694,70.8581609120501,33.5904052523818,84.0350307094673,39.0949904043225,105.065710218928,31.912225482108
"g295",384.503144927088,552.140693579932,380.201215330405,616.903036513938,366.933357669992,561.071238237159,396.20689974766,687.311369010273,450.427764602745,723.257322479966,356.935563483481,512.59012180636
"g16911",25.3209388122717,112.473104247764,10.4450883332529,27.0878103851729,24.1236463520064,129.135443721251,35.9280815892085,240.300591420885,30.924891301084,154.983711959993,24.4673571742709,184.492553568437
"g5483",196.002822657955,1166.90845657055,82.5161978326978,433.404966162766,253.933119494804,412.639693729974,187.624426076978,1472.81007645059,220.171780458804,994.129755995629,295.047542395619,605.335027113737
"g9196",26357.2216784776,12570.147503145,46180.869047811,12781.0775001266,24505.8156968461,11867.844141072,35299.3401613974,10518.9645986497,32902.739783862,5807.00232469919,42085.2935960503,20621.2812037197
"g8464",91.9056297630601,205.774656635114,134.741639498962,804.770108540137,83.7979294332853,1248.30928930543,72.8541654447839,325.568543215393,80.6736294810886,2697.55433789825,70.5235589140749,25311.3810925432
"g5495",912.491609790382,600.708624959649,1089.42271315828,614.281635508921,945.900870118145,636.771325935824,864.269962673738,576.204643944703,803.038753459669,626.916096126457,1230.56414023539,683.121076726375
